5.4655073E-14	-1.3043176E-13	1.6273701E-15
6.3547184E-13	-1.4474618E-12	1.7382855E-14
6.4527782E-12	-1.4603241E-11	1.748122E-13
5.8248082E-11	-1.3054161E-10	1.5533338E-12
4.6703621E-10	-1.0357557E-9	1.2244992E-11
3.3274887E-9	-7.2945266E-9	8.5615653E-11
2.1078112E-8	-4.5619732E-8	5.3110175E-10
1.1876402E-7	-2.5341325E-7	2.923247E-9
5.955429E-7	-1.250726E-6	1.4277797E-8
2.6599941E-6	-5.4877117E-6	6.1899768E-8
1.0590932E-5	-2.1414677E-5	2.3822943E-7
3.7627426E-5	-7.4364826E-5	8.1401264E-7
1.194485E-4	-2.2999396E-4	2.4699894E-6
3.3932155E-4	-6.3404422E-4	6.6558066E-6
8.6418788E-4	-0.0015596601	1.5926529E-5
0.0019779921	-0.003428083	3.3836151E-5
0.0040805428	-0.0067434363	6.3781307E-5
0.0076149527	-0.011896102	1.0652852E-4
0.012914301	-0.018869819	1.5722701E-4
0.020015535	-0.027001828	2.0392249E-4
0.02854596	-0.035002979	2.2973594E-4
0.037774235	-0.041327757	2.1887943E-4
0.046822942	-0.044745626	1.6373455E-4
0.054942948	-0.044803664	6.8819874E-5
0.06170518	-0.04191743	-5.0864082E-5
0.067030322	-0.037082343	-1.7587017E-4
0.07108939	-0.031422778	-2.8908506E-4
0.074159311	-0.025832497	-3.7988992E-4
0.076509977	-0.020833927	-4.4467773E-4
0.078352529	-0.016619324	-4.8497302E-4
0.081578614	-0.0091929335	-5.0682191E-4
0.083651743	-0.0047314522	-4.6685665E-4
0.085066816	-0.0018435082	-4.0449615E-4
0.086061393	1.9176722E-4	-3.379242E-4
0.086761832	0.0017280736	-2.7474967E-4
0.087241062	0.0029442103	-2.1775742E-4
0.08754521	0.0039357024	-1.6759347E-4
0.087706209	0.0047575699	-1.240045E-4
0.087747938	0.0054445562	-8.6395594E-5
0.087689263	0.0060207233	-5.4078574E-5
0.087545627	0.0065040192	-2.6381927E-5
0.087329948	0.0069086199	-2.6902608E-6
0.087053155	0.0072461462	1.7544126E-5
0.086724569	0.007526301	3.4799355E-5
0.08635217	0.0077573035	4.9490464E-5
0.085942779	0.0079461717	6.1976707E-5
0.085502265	0.0080989028	7.2567201E-5
0.085035669	0.0082206421	8.1528205E-5
0.084547298	0.0083158127	8.9089218E-5
0.084040868	0.0083882096	9.5447281E-5
0.082986131	0.0084772762	1.0520911E-4
0.081891884	0.0085088271	1.1190498E-4
0.080773154	0.0084983672	1.1634167E-4
0.079641006	0.0084573535	1.1911558E-4
0.078503528	0.0083942495	1.2066766E-4
0.07736663	0.008315305	1.2132381E-4
0.076234637	0.0082251357	1.2132489E-4
0.075110658	0.0081271455	1.2084891E-4
0.073996925	0.0080238439	1.2002736E-4
0.072895043	0.0079170815	1.1895738E-4
0.071806117	0.0078082175	1.1771068E-4
0.070730898	0.0076982501	1.1634016E-4
0.0696699	0.0075879127	1.1488487E-4
0.068623422	0.0074777387	1.1337356E-4
0.067591624	0.0073681159	1.1182738E-4
0.066574584	0.0072593267	1.102619E-4
0.065572284	0.0071515716	1.0868851E-4
0.064584649	0.0070449921	1.0711553E-4
0.063611589	0.0069396891	1.0554904E-4
0.062652961	0.0068357289	1.0399344E-4
0.053822117	0.0058737581	8.9421172E-5
0.046234647	0.0050457903	7.6819368E-5
0.03971674	0.0043344661	6.5989998E-5
0.034117649	0.0037234124	5.668703E-5
0.029307927	0.0031985058	4.8695599E-5
0.025176253	0.0027475977	4.1830756E-5
0.021627016	0.0023602535	3.593364E-5
0.018578156	0.0020275177	3.0867909E-5
0.015959108	0.0017416892	2.6516318E-5
0.013709263	0.0014961535	2.2778164E-5
0.011776605	0.0012852339	1.9567022E-5
0.010116403	0.0011040485	1.6808568E-5
0.008690237	9.4840463E-4	1.4438971E-5
0.0074651343	8.1470365E-4	1.2403442E-5
0.0064127399	6.9985113E-4	1.0654872E-5
0.0055087001	6.011892E-4	9.1527951E-6
0.0047321133	5.1643679E-4	7.8624834E-6
0.0040650055	4.4363231E-4	6.7540729E-6
0.0034919389	3.8109099E-4	5.8019135E-6
0.0029996642	3.2736684E-4	4.983991E-6
6.5634346E-4	7.1629712E-5	1.0905254E-6
1.4361149E-4	1.5672968E-5	2.3861284E-7
3.1423005E-5	3.4293338E-6	5.2209836E-8
6.875531E-6	7.503576E-7	1.1423807E-8
1.5043982E-6	1.6418173E-7	2.4995821E-9
3.2917194E-7	3.5924013E-8	5.4692454E-10
7.2024924E-8	7.8604037E-9	1.1967059E-10
1.5759334E-8	1.719887E-9	2.6184391E-11
3.4482431E-9	3.7632227E-10	5.7293122E-12
7.5449765E-10	8.234172E-11	1.2536102E-12
1.6508703E-10	1.8016689E-11	2.7429479E-13
3.6122098E-11	3.9421669E-12	6.0017454E-14
7.903746E-12	8.6257132E-13	1.3132203E-14
1.7293704E-12	1.8873397E-13	2.8733772E-15
3.7839731E-13	4.1296199E-14	6.2871331E-16
8.2795752E-14	9.0358725E-15	1.3756649E-16
1.8116033E-14	1.9770841E-15	3.0100085E-17
3.963904E-15	4.3259865E-16	6.5860911E-18
8.6732753E-16	9.4655352E-17	1.4410788E-18
1.8977465E-16	2.071096E-17	3.1531367E-19
1.9879858E-18	2.1695782E-19	3.3030708E-21
2.082516E-20	2.2727433E-21	3.4601344E-23
2.1815413E-22	2.380814E-23	3.6246664E-25
2.2852752E-24	2.4940236E-25	3.7970221E-27
2.3939418E-26	2.6126163E-27	3.9775734E-29
2.5077756E-28	2.7368482E-29	4.1667101E-31
2.6270223E-30	2.8669875E-31	4.3648404E-33
2.7519392E-32	3.003315E-33	4.5723919E-35
2.8827961E-34	3.1461249E-35	4.7898127E-37
3.0198752E-36	3.2957256E-37	5.0175719E-39
3.1634726E-38	3.4524398E-39	5.2561614E-41
3.3138982E-40	3.616606E-41	5.5060959E-43
3.4714766E-42	3.7885784E-43	5.767915E-45
3.636548E-44	3.9687282E-45	6.0421838E-47
3.8094686E-46	4.1574443E-47	6.3294943E-49
3.9906118E-48	4.355134E-49	6.6304666E-51
4.1803685E-50	4.562224E-51	6.9457504E-53
4.3789985E-52	4.7789978E-53	7.2757774E-55
4.5872232E-54	5.0062429E-55	7.6217462E-57
4.8053492E-56	5.2442936E-57	7.9841661E-59
5.0338473E-58	5.4936638E-59	8.3638194E-61
5.2732106E-60	5.7548917E-61	8.7615254E-63
5.5239558E-62	6.0285413E-63	9.1781427E-65
5.7866242E-64	6.315203E-65	9.6145705E-67
6.0617826E-66	6.6154958E-67	1.0071751E-68
6.3500251E-68	6.9300677E-69	1.055067E-70
6.6519736E-70	7.2595978E-71	1.1052363E-72
6.9682801E-72	7.6047973E-73	1.1577911E-74
7.2996272E-74	7.9664112E-75	1.212845E-76
7.6467301E-76	8.3452202E-77	1.2705167E-78
8.010338E-78	8.7420419E-79	1.3309307E-80
8.3912357E-80	9.1577327E-81	1.3942175E-82
8.7902455E-82	9.5931899E-83	1.4605136E-84
9.2082284E-84	1.0049353E-84	1.5299622E-86
9.6460868E-86	1.0527208E-86	1.602713E-88
1.0104766E-87	1.1027785E-88	1.6789233E-90
1.0585255E-89	1.1552165E-90	1.7587574E-92
1.1088592E-91	1.2101479E-92	1.8423877E-94
1.1615863E-93	1.2676913E-94	1.9299946E-96
1.2168206E-95	1.327971E-96	2.0217673E-98
1.2746814E-97	1.3911171E-98	2.1179039E-100
1.3352935E-99	1.4572658E-100	2.2186119E-102
1.3987877E-101	1.5265599E-102	2.3241086E-104
