               0     0.002443483
      0.02666667     0.002523838
      0.05333333     0.002450081
            0.08     0.002716641
       0.1066667      0.00295269
       0.1333333      0.00295269
            0.16      0.00295469
       0.1866667     0.002955103
       0.2133333     0.002956514
            0.24     0.002969486
       0.2666667     0.003013813
       0.2933333     0.003013541
            0.32     0.002987244
       0.3466667     0.002972422
       0.3733333     0.002966573
             0.4     0.002933166
       0.4266667     0.002926235
       0.4533333     0.002929136
            0.48     0.002930639
       0.5066667     0.002932328
       0.5333333     0.002903978
            0.56     0.002926073
       0.5866667     0.002951174
       0.6133333     0.002960271
            0.64     0.002965757
       0.6666667     0.002922021
       0.6933333     0.002898432
            0.72     0.002891781
       0.7466667      0.00286054
       0.7733333     0.002859409
             0.8     0.002878329
       0.8266667     0.002854479
       0.8533333     0.002833838
            0.88     0.002859237
       0.9066667     0.002898169
       0.9333333     0.002953594
            0.96     0.002911398
       0.9866667     0.002869804
        1.013333     0.002846078
            1.04     0.002829791
        1.066667     0.002816781
        1.093333      0.00281597
            1.12     0.002801128
        1.146667     0.002769924
        1.173333     0.002752702
             1.2     0.002761694
        1.226667     0.002820472
        1.253333     0.002889879
            1.28     0.002893422
        1.306667     0.002857086
        1.333333     0.002830951
            1.36      0.00287933
        1.386667     0.002899705
        1.413333     0.002927614
            1.44     0.002912888
        1.466667     0.002877102
        1.493333     0.002862738
            1.52     0.002884938
        1.546667      0.00288778
        1.573333     0.002826953
             1.6     0.002798713
        1.626667     0.002774745
        1.653333     0.002761979
            1.68     0.002767985
        1.706667     0.002788759
        1.733333     0.002826945
            1.76     0.002837623
        1.786667     0.002819773
        1.813333      0.00280013
            1.84     0.002823344
        1.866667     0.002835353
        1.893333     0.002780728
            1.92      0.00278312
        1.946667     0.002744116
        1.973333     0.002753777
               2     0.002774353
        2.026667     0.002790724
        2.053333     0.002821243
            2.08      0.00284766
        2.106667     0.002828011
        2.133333     0.002767915
            2.16     0.002780841
        2.186667     0.002809523
        2.213333     0.002807668
            2.24     0.002750309
        2.266667     0.002716767
        2.293333     0.002741488
            2.32     0.002711074
        2.346667     0.002705744
        2.373333     0.002657318
             2.4     0.002637197
        2.426667     0.002641194
        2.453333     0.002649727
            2.48     0.002579511
        2.506667     0.002537046
        2.533333     0.002580016
            2.56     0.002637587
        2.586667     0.002633231
        2.613333     0.002563622
            2.64      0.00250065
        2.666667      0.00252792
        2.693333     0.002559288
            2.72     0.002600457
        2.746667     0.002576763
        2.773333     0.002559804
             2.8     0.002630025
        2.826667      0.00263343
        2.853333     0.002634899
            2.88     0.002656506
        2.906667     0.002654301
        2.933333     0.002618824
            2.96     0.002614483
        2.986667     0.002618513
        3.013333     0.002623712
            3.04     0.002626447
        3.066667     0.002602603
        3.093333     0.002533459
            3.12     0.002524078
        3.146667     0.002526751
        3.173333     0.002469049
             3.2     0.002403194
        3.226667     0.002517758
        3.253333     0.002560328
            3.28      0.00253098
        3.306667     0.002499148
        3.333333     0.002529936
            3.36     0.002549993
        3.386667      0.00248698
        3.413333     0.002474953
            3.44     0.002441156
        3.466667      0.00242245
        3.493333      0.00240451
            3.52     0.002468251
        3.546667      0.00251925
        3.573333     0.002527519
             3.6     0.002502524
        3.626667     0.002481405
        3.653333     0.002513674
            3.68     0.002445633
        3.706667     0.002350939
        3.733333     0.002362602
            3.76     0.002369295
        3.786667     0.002366011
        3.813333     0.002347476
            3.84     0.002338112
        3.866667     0.002393903
        3.893333     0.002321079
            3.92     0.002260655
        3.946667      0.00225604
        3.973333     0.002323534
               4     0.002396152
        4.026667     0.002420022
        4.053333     0.002322283
            4.08     0.002133422
        4.106667     0.002082005
        4.133333     0.001973479
            4.16     0.001993806
        4.186667     0.001980139
        4.213333     0.001915387
            4.24     0.002018282
        4.266667     0.002123095
        4.293333     0.002201405
            4.32     0.002117535
        4.346667     0.001917907
        4.373333     0.001937848
             4.4     0.002011272
        4.426667     0.001981177
        4.453333     0.001776783
            4.48     0.001732211
        4.506667     0.001524231
        4.533333     0.001293764
            4.56     0.001274636
        4.586667     0.001093108
        4.613333     0.001089311
            4.64     0.001264454
        4.666667     0.001311498
        4.693333      0.00123446
            4.72     0.001176682
        4.746667     0.001059403
        4.773333    0.0009144706
             4.8     0.001131669
        4.826667     0.001279891
        4.853333     0.001328595
            4.88     0.001159162
        4.906667      0.00109782
        4.933333     0.001228069
            4.96     0.001087697
        4.986667    0.0006457995
        5.013333    0.0004364448
            5.04    0.0005363478
        5.066667    0.0005070234
        5.093333   7.347402e-005
            5.12   -0.0003050707
        5.146667    -0.000573643
        5.173333   2.021464e-005
             5.2    0.0002739204
        5.226667    0.0007482131
        5.253333    0.0003596235
            5.28   -0.0007221681
        5.306667    -0.001387845
        5.333333    -0.001383158
             5.4   8.215261e-005
        5.466667   -0.0006374548
        5.533333   -0.0008292213
             5.6    0.0003542888
        5.666667    -0.000181938
        5.733333    0.0001818724
             5.8     0.001277773
        5.866667    0.0004699868
        5.933333     0.000236007
               6   -0.0008878174
        6.066667    -0.001190334
        6.133333   -0.0005071431
             6.2  -5.806362e-005
        6.266667   4.734246e-005
        6.333333    -0.000331049
             6.4    0.0001388799
        6.466667  -4.679807e-005
        6.533333    0.0001588677
             6.6    0.0002123641
        6.666667    0.0001615123
             6.8   -0.0003529802
