               0   -0.0001263871
      0.02666667   -0.0001669139
      0.05333333   -0.0001612921
            0.08   -0.0001617427
       0.1066667   -0.0001694524
       0.1333333   -0.0001694524
            0.16    -0.000169149
       0.1866667    -0.000167211
       0.2133333   -0.0001668844
            0.24   -0.0001672944
       0.2666667   -0.0001611134
       0.2933333   -0.0001661783
            0.32   -0.0001723105
       0.3466667   -0.0001693072
       0.3733333   -0.0001692477
             0.4   -0.0001652833
       0.4266667    -0.000163116
       0.4533333   -0.0001687265
            0.48   -0.0001729115
       0.5066667    -0.000181984
       0.5333333   -0.0001808024
            0.56   -0.0001669343
       0.5866667   -0.0001605474
       0.6133333   -0.0001584253
            0.64   -0.0001601217
       0.6666667   -0.0001505808
       0.6933333   -0.0001435705
            0.72   -0.0001485127
       0.7466667   -0.0001617867
       0.7733333   -0.0001721985
             0.8    -0.000176665
       0.8266667   -0.0001746782
       0.8533333   -0.0001584411
            0.88   -0.0001501725
       0.9066667   -0.0001600027
       0.9333333   -0.0001643382
            0.96   -0.0001669746
       0.9866667   -0.0001656556
        1.013333   -0.0001569223
            1.04   -0.0001575357
        1.066667   -0.0001477631
        1.093333   -0.0001379971
            1.12   -0.0001381472
        1.146667    -9.2936e-005
        1.173333  -9.838461e-005
             1.2   -0.0001041652
        1.226667  -5.004284e-005
        1.253333  -7.334652e-005
            1.28   -0.0001378508
        1.306667   -0.0001800304
        1.333333   -0.0001812665
            1.36   -0.0001270247
        1.386667   -0.0001584797
        1.413333   -0.0001320772
            1.44   -0.0001141147
        1.466667   -0.0001419729
        1.493333   -0.0001715192
            1.52   -0.0001423859
        1.546667   -0.0001589152
        1.573333    -0.000143779
             1.6    -9.1213e-005
        1.626667  -9.124755e-005
        1.653333   -0.0001645652
            1.68   -0.0002103813
        1.706667   -0.0002561012
        1.733333   -0.0001991223
            1.76   -0.0001275063
        1.786667   -0.0001058441
        1.813333  -6.333172e-005
            1.84  -1.635391e-005
        1.866667  -5.241226e-005
        1.893333   3.140845e-005
            1.92  -3.291328e-005
        1.946667   -0.0001658216
        1.973333   -0.0002294317
               2   -0.0002197352
        2.026667   -0.0002148561
        2.053333   -0.0001548368
            2.08   -7.35787e-005
        2.106667  -6.549403e-005
        2.133333   -0.0001568295
            2.16   -0.0001208717
        2.186667  -7.073519e-006
        2.213333  -3.607102e-005
            2.24   -7.11476e-006
        2.266667   5.053149e-005
        2.293333   2.434405e-006
            2.32   3.312569e-005
        2.346667  -1.893894e-005
        2.373333   -0.0001150256
             2.4  -7.191625e-005
        2.426667  -8.068697e-005
        2.453333   -0.0001355022
            2.48   -0.0001820582
        2.506667   -0.0001802763
        2.533333   -0.0002469151
            2.56   -0.0002084974
        2.586667    -0.000162281
        2.613333   -0.0002037723
            2.64   -0.0001569775
        2.666667   -0.0001428305
        2.693333   -0.0001275473
            2.72  -9.024926e-005
        2.746667  -2.092399e-005
        2.773333   1.270807e-005
             2.8   1.889691e-005
        2.826667  -4.279491e-005
        2.853333  -4.993599e-005
            2.88   5.841357e-005
        2.906667  -7.858975e-006
        2.933333   -0.0001369131
            2.96   -0.0003232993
        2.986667   -0.0003483016
        3.013333   -0.0002815226
            3.04   -0.0001701704
        3.066667  -4.853271e-005
        3.093333  -6.394919e-005
            3.12   -0.0002000211
        3.146667   -0.0003821036
        3.173333   -0.0004103987
             3.2   -0.0003504393
        3.226667   -0.0002680092
        3.253333    -0.000219087
            3.28  -7.550773e-005
        3.306667  -6.592611e-005
        3.333333  -7.920751e-005
            3.36   4.141234e-005
        3.386667    0.0002205324
        3.413333    0.0003100981
            3.44    0.0001967542
        3.466667   3.221717e-006
        3.493333  -8.663617e-005
            3.52   -0.0001853107
        3.546667   -0.0002729606
        3.573333    -0.000271902
             3.6  -4.980139e-005
        3.626667    0.0001149791
        3.653333    0.0002475346
            3.68    0.0002836956
        3.706667     0.000386926
        3.733333    0.0004401961
            3.76    0.0004214325
        3.786667    0.0001302322
        3.813333   4.214105e-005
            3.84  -8.466044e-006
        3.866667  -9.012234e-005
        3.893333  -7.721309e-005
            3.92  -2.380408e-005
        3.946667   2.739809e-005
        3.973333   8.982429e-005
               4    0.0001006351
        4.026667   -6.91954e-005
        4.053333   -0.0001388062
            4.08   1.203496e-005
        4.106667   4.787132e-005
