             0   -0.02281064
    0.02666667   -0.02166644
    0.05333333   -0.02075066
          0.08   -0.02167013
     0.1066667     -0.020453
     0.1333333     -0.020453
          0.16   -0.02043109
     0.1866667   -0.02027984
     0.2133333   -0.01973052
          0.24     -0.018968
     0.2666667   -0.01826919
     0.2933333   -0.01773688
          0.32   -0.01726497
     0.3466667   -0.01741721
     0.3733333   -0.01814661
           0.4   -0.02003275
     0.4266667   -0.02187033
     0.4533333   -0.02161575
          0.48   -0.02100349
     0.5066667   -0.01824669
     0.5333333     -0.017915
          0.56   -0.01761447
     0.5866667   -0.01794476
     0.6133333   -0.02055349
          0.64   -0.02280206
     0.6666667   -0.02132311
     0.6933333   -0.02028404
          0.72   -0.02183537
     0.7466667   -0.02244346
     0.7733333   -0.02165927
           0.8   -0.02007856
     0.8266667   -0.01824128
     0.8533333   -0.01619161
          0.88   -0.01826075
     0.9066667    -0.0212899
     0.9333333   -0.01982453
          0.96   -0.01677129
     0.9866667   -0.01615074
      1.013333   -0.01646474
          1.04   -0.01852353
      1.066667   -0.02076303
      1.093333   -0.01877118
          1.12   -0.01711851
      1.146667   -0.01745581
      1.173333   -0.01798625
           1.2   -0.01804997
      1.226667   -0.01756777
      1.253333   -0.01743549
          1.28   -0.01865574
      1.306667   -0.02128419
      1.333333   -0.02238988
          1.36   -0.02035663
      1.386667   -0.01799936
      1.413333   -0.01635544
          1.44   -0.01676344
      1.466667   -0.01558203
      1.493333   -0.01457028
          1.52   -0.01644363
      1.546667    -0.0178419
      1.573333    -0.0196058
           1.6   -0.02033405
      1.626667   -0.02004903
      1.653333   -0.02061779
          1.68   -0.01912056
      1.706667    -0.0163967
      1.733333    -0.0151398
          1.76   -0.01512569
      1.786667   -0.01775751
      1.813333   -0.01925517
          1.84   -0.01887013
      1.866667   -0.01535931
      1.893333   -0.01596228
          1.92   -0.01818179
      1.946667   -0.01920478
      1.973333   -0.01756886
             2   -0.01750864
      2.026667   -0.01921649
      2.053333    -0.0205867
          2.08   -0.01952132
      2.106667   -0.01696147
      2.133333    -0.0167766
          2.16   -0.01795841
      2.186667   -0.01732421
      2.213333   -0.01277178
          2.24   -0.01084117
      2.266667   -0.01042178
      2.293333   -0.01331905
          2.32   -0.01596106
      2.346667   -0.01609438
      2.373333   -0.01615019
           2.4   -0.01613633
      2.426667    -0.0169071
      2.453333   -0.01735497
          2.48   -0.01944263
      2.506667   -0.02127727
      2.533333    -0.0189517
          2.56   -0.01945012
      2.586667   -0.02056191
      2.613333   -0.02060219
          2.64   -0.01758363
      2.666667   -0.01674918
      2.693333   -0.01466492
          2.72   -0.01398023
      2.746667   -0.01365585
      2.773333   -0.01125778
           2.8   -0.01224696
      2.826667   -0.01489785
      2.853333   -0.01781721
          2.88   -0.01984655
      2.906667   -0.02023355
      2.933333    -0.0197492
          2.96   -0.01863138
      2.986667   -0.01587843
      3.013333   -0.01333004
          3.04   -0.01229756
      3.066667   -0.01270219
      3.093333  -0.008824227
          3.12  -0.006094271
      3.146667  -0.005998295
      3.173333  -0.007327523
           3.2  -0.006852222
      3.226667  -0.005639983
      3.253333  -0.005634467
          3.28  -0.005183773
      3.306667   -0.01001447
      3.333333   -0.01252252
          3.36   -0.01161606
      3.386667  -0.009100036
      3.413333  -0.008292568
          3.44  -0.005481535
      3.466667  -0.002370022
      3.493333  -0.006061239
          3.52   -0.01112405
      3.546667   -0.01234192
      3.573333   -0.01080957
           3.6   -0.00952539
      3.626667  -0.008712866
      3.653333   -0.01102948
          3.68   -0.01211082
      3.706667  -0.008553906
      3.733333  -0.006784079
          3.76  -0.004498407
      3.786667  -0.006267874
      3.813333  -0.007172931
          3.84  -0.005361611
      3.866667  -0.001337106
      3.893333  -0.003901418
          3.92  -0.007150735
      3.946667  -0.009050184
      3.973333  -0.008658049
             4  -0.005964523
      4.026667  -0.008914272
      4.053333  -0.006000072
          4.08 -0.0001941022
      4.106667   0.001783214
      4.133333    0.00350305
          4.16   0.003049312
      4.186667  -0.001236247
      4.213333  -0.001744655
          4.24  -0.000349227
      4.266667   0.004288064
      4.293333   0.008475581
          4.32   0.008877155
      4.346667   0.005088501
      4.373333  -0.001366756
           4.4  -0.003266405
      4.426667  -0.004113855
      4.453333  -0.004387454
          4.48  -0.001158565
      4.506667 -0.0008418705
      4.533333   0.001989825
          4.56    0.00142065
      4.586667    0.01933736
      4.613333    0.02660557
          4.64    0.01947776
      4.666667    0.01549557
      4.693333    0.01716179
          4.72    0.01441186
      4.746667    0.01014722
      4.773333    0.01238089
           4.8    0.01550502
      4.826667    0.01885946
      4.853333    0.02111952
          4.88    0.02744307
      4.906667    0.03024268
      4.933333    0.01797542
          4.96    0.01338503
      4.986667     0.0182889
      5.013333    0.01528455
          5.04   -0.00504397
      5.066667   -0.02925117
      5.093333   -0.05264569
          5.12   -0.06085179
      5.146667   -0.05187211
      5.173333    0.01004237
           5.2    0.04819507
      5.226667    0.05494115
      5.253333    0.04778409
          5.28    0.04615478
