             0  0.0001634332
    0.02666667  0.0002620683
    0.05333333  0.0002359076
          0.08  0.0002325396
     0.1066667  0.0002327444
     0.1333333  0.0002327444
          0.16  0.0002324869
     0.1866667  0.0002295708
     0.2133333  0.0002283916
          0.24  0.0002291451
     0.2666667   0.000217154
     0.2933333  0.0002283628
          0.32  0.0002351438
     0.3466667  0.0002310963
     0.3733333  0.0002301435
           0.4  0.0002222496
     0.4266667  0.0002155158
     0.4533333  0.0002257472
          0.48  0.0002392525
     0.5066667   0.000252384
     0.5333333  0.0002397072
          0.56  0.0002194594
     0.5866667  0.0002210728
     0.6133333  0.0002301132
          0.64  0.0002358488
     0.6666667  0.0002329007
     0.6933333   0.000224194
          0.72  0.0002302785
     0.7466667  0.0002404513
     0.7733333  0.0002544477
           0.8  0.0002590151
     0.8266667  0.0002710484
     0.8533333   0.000261172
          0.88  0.0002422547
     0.9066667  0.0002232497
     0.9333333  0.0002020027
          0.96  0.0002236775
     0.9866667  0.0002621234
      1.013333  0.0002624822
          1.04  0.0002638718
      1.066667  0.0003773066
      1.093333  0.0003972342
          1.12  0.0003372047
      1.146667  0.0004254696
      1.173333  0.0004513922
           1.2  0.0004047324
      1.226667  0.0004892393
      1.253333  0.0003976464
          1.28   0.000299704
      1.306667  0.0003003794
      1.333333  0.0003047872
          1.36  0.0002990414
      1.386667  0.0002709699
      1.413333  0.0003365644
          1.44  0.0003673086
      1.466667  0.0003133613
      1.493333  0.0003015869
          1.52  0.0004140834
      1.546667  0.0003622427
      1.573333  0.0004062512
           1.6  0.0004443489
      1.626667   0.000381399
      1.653333   0.000262251
          1.68  0.0002104193
      1.706667  0.0001540725
      1.733333  0.0003280696
          1.76  0.0004734696
      1.786667  0.0004660314
      1.813333  0.0004766448
          1.84  0.0005360765
      1.866667  0.0004146246
      1.893333  0.0004491518
          1.92  0.0004010472
      1.946667  0.0002374257
      1.973333  0.0001987832
             2  0.0003248772
      2.026667  0.0003707966
      2.053333  0.0003984036
          2.08  0.0004734694
      2.106667  0.0005204376
      2.133333  0.0003043418
          2.16  0.0001727348
      2.186667  0.0002676263
      2.213333  0.0002835116
          2.24  0.0001159605
      2.266667 7.426294e-005
      2.293333 8.582337e-005
          2.32 6.740188e-005
      2.346667-3.988946e-005
      2.373333 -5.42343e-006
           2.4 -0.0002332513
      2.426667 -0.0003050991
      2.453333  -0.000242695
          2.48  7.37982e-006
      2.506667  0.0001639694
      2.533333   0.000221187
          2.56   0.000202581
      2.586667  0.0002681639
      2.613333  0.0005300816
          2.64  0.0007700293
      2.666667  0.0006091228
      2.693333  0.0001971186
          2.72 -2.74818e-005
      2.746667 7.019253e-005
      2.773333   0.000302786
           2.8   0.000494868
      2.826667  0.0003857622
      2.853333  0.0003305915
          2.88  0.0003886957
      2.906667   0.000331847
      2.933333  0.0002426941
          2.96  0.0001141959
      2.986667  0.0001820299
      3.013333  0.0001411616
          3.04-1.532532e-005
      3.066667 -0.0002581992
      3.093333 -0.0001163381
          3.12  0.0002679253
      3.146667  0.0004899714
      3.173333  0.0005783676
           3.2  0.0003143492
      3.226667  0.0002071524
      3.253333  0.0002415926
          3.28  0.0002405462
      3.306667  0.0003503046
      3.333333  0.0004044141
          3.36    0.00017292
      3.386667  0.0001303411
      3.413333  0.0004445233
          3.44   0.000727081
      3.466667  0.0009301991
      3.493333  0.0007984281
          3.52  0.0006156063
      3.546667  0.0005766103
      3.573333   0.000496126
           3.6  0.0003698977
      3.626667  0.0002978798
      3.653333  0.0003710652
          3.68  0.0003130956
      3.706667 -0.0002108598
      3.733333 -0.0002600659
          3.76 2.878311e-005
      3.786667  0.0004667353
      3.813333  0.0003876159
          3.84  0.0002105044
      3.866667  0.0003412909
      3.893333 6.443358e-005
          3.92 2.600601e-005
      3.946667  0.0003945136
      3.973333  0.0003316312
             4-6.531923e-005
      4.026667 -3.89017e-005
      4.053333 6.354736e-005
          4.08  -0.000159198
      4.106667 -0.0001887461
      4.133333-7.098013e-005
          4.16   0.000117595
      4.186667  0.0001050174
      4.213333 9.171862e-005
          4.24  0.0003220068
      4.266667  0.0001451986
      4.293333-6.375858e-005
          4.32-4.849336e-005
      4.346667-3.363098e-005
      4.373333  0.0002963149
           4.4  0.0003024682
      4.426667  0.0001155974
      4.453333  0.0005106269
          4.48  0.0005103948
      4.506667  0.0003038929
      4.533333  0.0003034098
          4.56  0.0003162587
      4.586667  0.0004124913
      4.613333  0.0007680146
          4.64  0.0008178426
      4.666667  0.0008414295
      4.693333  0.0006881552
          4.72  0.0006303494
      4.746667   0.000737251
      4.773333  0.0006895366
           4.8  0.0004477293
      4.826667  0.0001871917
      4.853333  0.0005761491
          4.88   0.001453748
      4.906667   0.003049591
      4.933333    0.00548998
          4.96   0.008503497
      4.986667    0.01257384
      5.013333     0.0189749
          5.04    0.02668946
      5.066667    0.03604901
      5.093333    0.04882793
          5.12    0.06552494
      5.146667    0.08308124
      5.173333    0.09931655
           5.2     0.1133135
      5.226667     0.1233154
      5.253333      0.129933
          5.28     0.1348676
      5.306667     0.1381462
      5.333333      0.140943
           5.4      0.147475
      5.466667     0.1522611
      5.533333     0.1553229
           5.6     0.1566929
      5.666667     0.1576454
      5.733333     0.1574038
           5.8     0.1579102
      5.866667     0.1584733
      5.933333     0.1592397
             6     0.1586613
      6.066667     0.1583525
      6.133333      0.157538
           6.2     0.1568698
      6.266667     0.1558596
      6.333333      0.155725
           6.4     0.1547949
      6.466667     0.1545463
      6.533333     0.1537466
           6.6     0.1541063
      6.666667       0.15334
           6.8     0.1500143
      6.933333     0.1469143
      7.066667     0.1457552
           7.2     0.1430854
      7.333333     0.1421553
      7.466667     0.1412253
           7.6     0.1404414
      7.733333     0.1391247
      7.866667     0.1350501
             8      0.133094
      8.133333     0.1313238
