384.39,595
384.67,584
384.94,588
385.21,588
385.48,593
385.76,590
386.03,590
386.3,590
386.57,594
386.84,589
387.12,589
387.39,590
387.66,590
387.93,587
388.21,591
388.48,594
388.75,592
389.02,597
389.3,588
389.57,589
389.84,592
390.11,598
390.38,586
390.66,593
390.93,589
391.2,590
391.47,588
391.75,583
392.02,594
392.29,592
392.56,589
392.84,593
393.11,591
393.38,592
393.65,590
393.93,594
394.2,593
394.47,595
394.74,592
395.02,593
395.29,593
395.56,593
395.83,595
396.1,590
396.38,592
396.65,593
396.92,594
397.19,595
397.47,598
397.74,596
398.01,594
398.28,593
398.56,596
398.83,600
399.1,591
399.37,592
399.65,596
399.92,599
400.19,596
400.46,599
400.74,594
401.01,595
401.28,601
401.55,596
401.83,598
402.1,595
402.37,596
402.64,599
402.92,598
403.19,597
403.46,597
403.73,594
404.01,604
404.28,600
404.55,595
404.82,606
405.1,603
405.37,602
405.64,599
405.91,603
406.19,604
406.46,599
406.73,605
407,603
407.28,603
407.55,598
407.82,600
408.09,602
408.37,604
408.64,604
408.91,601
409.18,604
409.46,597
409.73,598
410,604
410.27,605
410.55,608
410.82,606
411.09,603
411.36,608
411.64,606
411.91,607
412.18,608
412.46,613
412.73,606
413,612
413.27,605
413.55,606
413.82,611
414.09,612
414.36,608
414.64,605
414.91,610
415.18,607
415.45,609
415.73,613
416,612
416.27,606
416.54,609
416.82,613
417.09,611
417.36,607
417.64,609
417.91,613
418.18,617
418.45,608
418.73,615
419,606
419.27,612
419.54,614
419.82,618
420.09,614
420.36,614
420.63,621
420.91,618
421.18,618
421.45,622
421.73,618
422,618
422.27,618
422.54,618
422.82,618
423.09,621
423.36,624
423.63,620
423.91,622
424.18,619
424.45,624
424.72,625
425,625
425.27,629
425.54,626
425.82,618
426.09,621
426.36,619
426.63,631
426.91,623
427.18,627
427.45,622
427.72,623
428,622
428.27,627
428.54,634
428.82,623
429.09,626
429.36,629
429.63,621
429.91,625
430.18,630
430.45,628
430.73,623
431,627
431.27,631
431.54,627
431.82,639
432.09,640
432.36,636
432.63,631
432.91,635
433.18,629
433.45,633
433.73,636
434,641
434.27,637
434.54,636
434.82,638
435.09,641
435.36,640
435.64,637
435.91,635
436.18,641
436.45,644
436.73,643
437,637
437.27,644
437.55,648
437.82,659
438.09,655
438.36,640
438.64,645
438.91,646
439.18,651
439.46,649
439.73,651
440,655
440.27,662
440.55,657
440.82,662
441.09,665
441.37,656
441.64,657
441.91,664
442.18,665
442.46,657
442.73,656
443,668
443.28,664
443.55,679
443.82,666
444.09,669
444.37,675
444.64,668
444.91,673
445.19,676
445.46,679
445.73,678
446,676
446.28,683
446.55,684
446.82,681
447.1,682
447.37,684
447.64,683
447.92,682
448.19,690
448.46,690
448.73,696
449.01,706
449.28,698
449.55,695
449.83,695
450.1,698
450.37,693
450.64,699
450.92,709
451.19,704
451.46,710
451.74,707
452.01,701
452.28,704
452.56,709
452.83,707
453.1,715
453.37,720
453.65,715
453.92,718
454.19,723
454.47,724
454.74,720
455.01,727
455.29,733
455.56,720
455.83,726
456.1,728
456.38,730
456.65,732
456.92,722
457.2,730
457.47,726
457.74,737
458.02,730
458.29,730
458.56,727
458.84,729
459.11,738
459.38,748
459.65,743
459.93,743
460.2,736
460.47,737
460.75,737
461.02,744
461.29,749
461.57,758
461.84,748
462.11,752
462.38,744
462.66,746
462.93,752
463.2,759
463.48,756
463.75,754
464.02,751
464.3,765
464.57,764
464.84,764
465.12,764
465.39,759
465.66,763
465.94,756
466.21,769
466.48,781
466.75,779
467.03,775
467.3,778
467.57,780
467.85,782
468.12,780
468.39,782
468.67,786
468.94,789
469.21,800
469.49,798
469.76,794
470.03,789
470.31,800
470.58,794
470.85,801
471.12,800
471.4,801
471.67,808
471.94,807
472.22,826
472.49,822
472.76,815
473.04,835
473.31,826
473.58,828
473.86,829
474.13,834
474.4,827
474.68,826
474.95,842
475.22,848
475.5,828
475.77,846
476.04,851
476.32,848
476.59,850
476.86,850
477.13,860
477.41,864
477.68,845
477.95,866
478.23,862
478.5,863
478.77,853
479.05,867
479.32,869
479.59,873
479.87,860
480.14,873
480.41,884
480.69,890
480.96,882
481.23,880
481.51,885
481.78,878
482.05,897
482.33,897
482.6,903
482.87,899
483.15,895
483.42,900
483.69,908
483.97,917
484.24,913
484.51,920
484.79,920
485.06,928
485.33,928
485.61,925
485.88,930
486.15,943
486.43,939
486.7,945
486.97,945
487.25,955
487.52,960
487.79,952
488.07,964
488.34,972
488.61,963
488.88,974
489.16,976
489.43,987
489.7,996
489.98,1000
490.25,999
490.52,998
490.8,1004
491.07,1014
491.34,1019
491.62,1004
491.89,1023
492.16,1041
492.44,1030
492.71,1032
492.98,1051
493.26,1036
493.53,1034
493.8,1051
494.08,1052
494.35,1053
494.62,1076
494.9,1062
495.17,1073
495.45,1066
495.72,1074
495.99,1070
496.27,1090
496.54,1091
496.81,1087
497.09,1102
497.36,1084
497.63,1085
497.91,1109
498.18,1106
498.45,1118
498.73,1112
499,1124
499.27,1118
499.55,1120
499.82,1137
500.09,1137
500.37,1149
500.64,1153
500.91,1150
501.19,1173
501.46,1155
501.73,1154
502.01,1161
502.28,1164
502.55,1161
502.83,1167
503.1,1178
503.37,1178
503.65,1184
503.92,1181
504.19,1200
504.47,1196
504.74,1207
505.01,1209
505.29,1211
505.56,1217
505.83,1230
506.11,1230
506.38,1226
506.65,1245
506.93,1228
507.2,1250
507.48,1240
507.75,1250
508.02,1238
508.3,1258
508.57,1259
508.84,1275
509.12,1275
509.39,1277
509.66,1262
509.94,1279
510.21,1289
510.48,1294
510.76,1292
511.03,1305
511.3,1305
511.58,1312
511.85,1314
512.12,1305
512.4,1312
512.67,1339
512.94,1324
513.22,1348
513.49,1331
513.77,1352
514.04,1349
514.31,1360
514.59,1369
514.86,1368
515.13,1368
515.41,1376
515.68,1382
515.95,1382
516.23,1387
516.5,1395
516.77,1388
517.05,1397
517.32,1407
517.59,1439
517.87,1408
518.14,1422
518.42,1415
518.69,1420
518.96,1451
519.24,1424
519.51,1436
519.78,1452
520.06,1461
520.33,1454
520.6,1462
520.88,1468
521.15,1467
521.42,1492
521.7,1502
521.97,1526
522.25,1531
522.52,1518
522.79,1523
523.07,1517
523.34,1540
523.61,1551
523.89,1549
524.16,1553
524.43,1567
524.71,1563
524.98,1588
525.25,1584
525.53,1593
525.8,1601
526.08,1624
526.35,1605
526.62,1629
526.9,1620
527.17,1636
527.44,1647
527.72,1648
527.99,1654
528.26,1650
528.54,1686
528.81,1678
529.09,1691
529.36,1682
529.63,1675
529.91,1690
530.18,1720
530.45,1719
530.73,1729
531,1743
531.27,1735
531.55,1736
531.82,1760
532.1,1748
532.37,1761
532.64,1792
532.92,1768
533.19,1794
533.46,1797
533.74,1797
534.01,1795
534.28,1821
534.56,1807
534.83,1843
535.11,1822
535.38,1851
535.65,1822
535.93,1864
536.2,1864
536.47,1870
536.75,1867
537.02,1857
537.3,1851
537.57,1868
537.84,1885
538.12,1894
538.39,1887
538.66,1896
538.94,1881
539.21,1907
539.48,1913
539.76,1932
540.03,1908
540.31,1910
540.58,1898
540.85,1947
541.13,1917
541.4,1926
541.67,1950
541.95,1935
542.22,1931
542.5,1951
542.77,1937
543.04,1949
543.32,1963
543.59,1952
543.86,1989
544.14,1964
544.41,1964
544.69,1989
544.96,1963
545.23,1989
545.51,2010
545.78,2010
546.05,1988
546.33,1977
546.6,2002
546.88,2000
547.15,1995
547.42,1996
547.7,2019
547.97,2011
548.24,2033
548.52,2028
548.79,2028
549.07,2018
549.34,2014
549.61,2024
549.89,2003
550.16,2017
550.43,2030
550.71,2013
550.98,2041
551.26,2022
551.53,2061
551.8,2051
552.08,2028
552.35,2061
552.62,2036
552.9,2050
553.17,2036
553.45,2050
553.72,2044
553.99,2088
554.27,2073
554.54,2053
554.82,2093
555.09,2088
555.36,2082
555.64,2079
555.91,2078
556.18,2101
556.46,2100
556.73,2106
557.01,2088
557.28,2128
557.55,2096
557.83,2120
558.1,2151
558.38,2154
558.65,2112
558.92,2138
559.2,2156
559.47,2156
559.74,2149
560.02,2170
560.29,2178
560.57,2149
560.84,2203
561.11,2186
561.39,2194
561.66,2181
561.94,2218
562.21,2208
562.48,2239
562.76,2223
563.03,2239
563.3,2254
563.58,2255
563.85,2248
564.13,2262
564.4,2279
564.67,2302
564.95,2294
565.22,2288
565.5,2313
565.77,2332
566.04,2345
566.32,2362
566.59,2352
566.86,2371
567.14,2373
567.41,2381
567.69,2430
567.96,2421
568.23,2432
568.51,2451
568.78,2467
569.06,2458
569.33,2464
569.6,2481
569.88,2462
570.15,2478
570.43,2527
570.7,2501
570.97,2529
571.25,2530
571.52,2536
571.8,2585
572.07,2571
572.34,2572
572.62,2586
572.89,2607
573.16,2608
573.44,2627
573.71,2626
573.99,2665
574.26,2661
574.53,2671
574.81,2703
575.08,2688
575.36,2689
575.63,2744
575.9,2734
576.18,2751
576.45,2766
576.73,2737
577,2755
577.27,2761
577.55,2796
577.82,2797
578.1,2810
578.37,2845
578.64,2828
578.92,2852
579.19,2880
579.47,2890
579.74,2854
580.01,2888
580.29,2929
580.56,2920
580.84,2933
581.11,2958
581.38,2964
581.66,2982
581.93,2990
582.21,2970
582.48,3032
582.75,3017
583.03,3026
583.3,3057
583.58,3057
583.85,3063
584.12,3092
584.4,3093
584.67,3093
584.95,3117
585.22,3114
585.49,3155
585.77,3194
586.04,3173
586.32,3188
586.59,3193
586.86,3218
587.14,3212
587.41,3236
587.69,3265
