610.00 ,896.16 ,-2754.04 ,1420.74 ,5136.51 ,4065.49 ,262.29 ,3387.91 ,-633.87 ,-677.58 ,-1355.16 ,1573.74 ,0.00 ,3693.92 ,-1267.73 ,1945.32 ,1049.16 ,2688.47 ,-437.15 ,393.43 ,-196.72 ,1442.59 ,2120.18 ,21.86 
611.00 ,944.44 ,-622.47 ,128.79 ,1202.02 ,-321.97 ,1137.63 ,1631.31 ,-300.50 ,-1481.06 ,-3842.17 ,2747.47 ,1931.82 ,1202.02 ,-364.90 ,2404.04 ,965.91 ,-965.91 ,665.40 ,3112.37 ,1631.31 ,1566.92 ,944.44 ,1760.10 
612.00 ,1827.89 ,-276.31 ,1870.40 ,828.93 ,3464.48 ,1849.14 ,1296.52 ,-2231.72 ,-255.05 ,1211.51 ,892.69 ,828.93 ,-1487.81 ,-1509.07 ,1317.78 ,1594.09 ,-1721.61 ,510.11 ,-1934.16 ,-1466.56 ,-510.11 ,1020.22 ,1360.29 
613.00 ,0.00 ,-843.63 ,1012.36 ,464.00 ,1223.27 ,1518.54 ,2699.62 ,-1729.45 ,-3142.53 ,-590.54 ,-1771.63 ,1159.99 ,421.82 ,-253.09 ,1813.81 ,2636.35 ,-2087.99 ,2256.72 ,970.18 ,-569.45 ,-822.54 ,780.36 ,1708.35 
614.00 ,-165.23 ,-185.89 ,2581.80 ,-722.90 ,1012.06 ,1466.46 ,-330.47 ,1259.92 ,-2664.41 ,-2499.18 ,475.05 ,743.56 ,3036.19 ,-1528.42 ,1817.58 ,1507.77 ,247.85 ,2623.10 ,-2230.67 ,-1528.42 ,20.65 ,-454.40 ,-1631.69 
615.00 ,221.53 ,-1228.47 ,4913.88 ,-765.28 ,201.39 ,2315.97 ,1590.97 ,-1248.61 ,463.19 ,704.86 ,-584.03 ,2497.22 ,-20.14 ,563.89 ,946.53 ,1208.33 ,1973.61 ,-382.64 ,2013.88 ,765.28 ,402.78 ,906.25 ,543.75 
616.00 ,2519.20 ,-1368.70 ,2578.71 ,813.29 ,-1190.18 ,654.60 ,833.12 ,19.84 ,-2499.37 ,1051.32 ,1229.85 ,1626.57 ,912.47 ,-1487.72 ,2023.30 ,-138.85 ,1408.37 ,-119.02 ,773.61 ,-3729.22 ,793.45 ,2122.48 ,-277.71 
617.00 ,3289.34 ,-2257.78 ,-1265.13 ,1167.81 ,2316.17 ,1012.11 ,253.03 ,-428.20 ,97.32 ,914.79 ,2238.31 ,2647.05 ,4515.55 ,-934.25 ,1712.79 ,38.93 ,-77.85 ,-2744.36 ,97.32 ,817.47 ,253.03 ,817.47 ,759.08 
618.00 ,700.76 ,1363.64 ,1931.83 ,75.76 ,1534.10 ,-606.06 ,1515.16 ,871.22 ,-246.21 ,738.64 ,1875.01 ,-94.70 ,-568.18 ,-795.46 ,-606.06 ,928.03 ,151.52 ,-378.79 ,1647.73 ,397.73 ,-1174.25 ,1515.16 ,-1401.52 
619.00 ,625.88 ,-902.00 ,1086.09 ,-791.55 ,202.49 ,368.17 ,2080.13 ,-36.82 ,662.70 ,-1454.25 ,-1380.62 ,1748.78 ,110.45 ,-1546.29 ,478.61 ,754.74 ,-1067.68 ,736.33 ,1270.17 ,773.15 ,2613.97 ,533.84 ,1932.87 
620.00 ,1695.42 ,-688.76 ,1041.98 ,1660.10 ,-883.03 ,1377.53 ,4150.25 ,1253.90 ,-2560.79 ,2030.97 ,-211.93 ,70.64 ,1289.23 ,2755.06 ,2419.51 ,264.91 ,-476.84 ,-618.12 ,1430.51 ,1501.15 ,-1324.55 ,2419.51 ,741.75 
621.00 ,-1376.43 ,-398.00 ,-182.42 ,464.34 ,2587.02 ,1509.10 ,945.26 ,1475.93 ,746.26 ,-480.92 ,298.50 ,4261.95 ,-182.42 ,447.75 ,1990.02 ,2305.10 ,-2504.10 ,-1824.18 ,480.92 ,-66.33 ,597.01 ,2504.10 ,-580.42 
622.00 ,1797.71 ,-109.43 ,-750.35 ,-171.95 ,1578.86 ,609.66 ,62.53 ,969.20 ,-562.76 ,1250.58 ,-1750.81 ,3173.34 ,1531.96 ,-656.55 ,625.29 ,2688.75 ,-2360.47 ,-109.43 ,468.97 ,875.41 ,-1719.55 ,812.88 ,2845.07 
623.00 ,1791.61 ,-1324.89 ,2454.05 ,542.00 ,195.72 ,-542.00 ,466.72 ,436.61 ,-767.83 ,-2499.22 ,632.33 ,1008.72 ,406.50 ,1957.22 ,993.66 ,-1385.11 ,391.44 ,-1716.33 ,271.00 ,-1445.33 ,481.78 ,-301.11 ,-722.66 
624.00 ,-555.92 ,-160.92 ,892.40 ,1887.20 ,438.88 ,1038.69 ,1740.91 ,2048.13 ,-1316.65 ,-277.96 ,731.47 ,1053.32 ,-395.00 ,-263.33 ,160.92 ,1009.43 ,1375.17 ,-131.67 ,-541.29 ,599.81 ,-760.73 ,1404.43 ,131.67 
625.00 ,-285.70 ,-1299.96 ,2128.50 ,-1057.11 ,1414.24 ,442.84 ,2928.47 ,1099.96 ,-1299.96 ,2085.64 ,-1314.24 ,-814.26 ,599.98 ,-1542.81 ,285.70 ,828.54 ,-514.27 ,-1528.52 ,1442.81 ,-2114.21 ,-699.98 ,0.00 ,-214.28 
626.00 ,-196.32 ,-2271.76 ,266.44 ,883.46 ,1893.13 ,546.90 ,1766.92 ,-1444.39 ,-785.30 ,-617.02 ,-1528.53 ,659.09 ,-406.67 ,897.48 ,1921.18 ,2860.73 ,-2327.85 ,56.09 ,827.37 ,-504.83 ,2019.34 ,1332.20 ,-98.16 
627.00 ,717.93 ,566.06 ,1380.64 ,2719.87 ,400.39 ,2623.22 ,786.97 ,455.61 ,-1932.90 ,1270.19 ,-13.81 ,-2347.09 ,-1573.93 ,773.16 ,2043.35 ,1366.84 ,-1063.09 ,897.42 ,-1132.13 ,-966.45 ,-469.42 ,621.29 ,-1035.48 
628.00 ,958.28 ,-1779.67 ,1752.29 ,2464.16 ,602.35 ,424.38 ,1423.74 ,-410.69 ,-1191.01 ,-1081.49 ,438.07 ,2423.09 ,2286.19 ,-68.45 ,1533.25 ,1149.94 ,616.04 ,-205.35 ,410.69 ,191.66 ,780.32 ,2080.85 ,520.21 
629.00 ,352.54 ,-1288.12 ,813.55 ,-149.15 ,1233.88 ,-298.30 ,677.96 ,1261.00 ,-1640.65 ,1545.74 ,-1355.91 ,13.56 ,962.70 ,-420.33 ,203.39 ,2305.05 ,650.84 ,40.68 ,-596.60 ,-2128.78 ,1328.79 ,881.34 ,-2033.87 
630.00 ,-601.56 ,-160.42 ,695.13 ,-695.13 ,-1323.43 ,655.03 ,347.57 ,-1002.59 ,-401.04 ,267.36 ,1737.83 ,-614.92 ,1069.43 ,-1149.64 ,66.84 ,-574.82 ,93.58 ,-401.04 ,-441.14 ,-227.25 ,-815.44 ,414.41 ,253.99 
631.00 ,608.43 ,-158.72 ,-158.72 ,238.08 ,-1163.95 ,-1203.63 ,1190.41 ,-436.48 ,423.26 ,1018.46 ,-2036.92 ,1759.16 ,-277.76 ,-2605.67 ,1309.45 ,1163.95 ,304.22 ,436.48 ,-185.17 ,-26.45 ,476.16 ,1745.93 ,-238.08 
632.00 ,-1367.85 ,1104.80 ,1025.89 ,328.81 ,210.44 ,1933.40 ,3538.00 ,-1920.25 ,-52.61 ,1183.72 ,302.51 ,-118.37 ,223.59 ,-526.10 ,-302.51 ,341.96 ,-736.53 ,157.83 ,328.81 ,-815.45 ,-1236.33 ,-1052.19 ,473.49 
633.00 ,-1349.24 ,-785.96 ,615.67 ,1454.04 ,1440.94 ,602.57 ,1270.64 ,-746.67 ,-2646.08 ,0.00 ,432.28 ,759.77 ,1480.23 ,-982.46 ,1558.83 ,-157.19 ,-65.50 ,1244.44 ,1244.44 ,353.68 ,-288.19 ,982.46 ,2240.00 
634.00 ,794.36 ,-1679.88 ,0.00 ,78.13 ,-1145.97 ,559.96 ,1237.12 ,1432.46 ,-703.21 ,-273.47 ,-690.18 ,468.80 ,-325.56 ,286.49 ,1966.37 ,-78.13 ,182.31 ,-1237.12 ,-976.68 ,325.56 ,65.11 ,2096.60 ,-2057.53 
635.00 ,1850.52 ,996.43 ,452.92 ,867.03 ,465.87 ,802.32 ,1138.78 ,90.58 ,-1138.78 ,64.70 ,-1216.43 ,2652.84 ,1397.60 ,543.51 ,1591.71 ,349.40 ,-1397.60 ,1074.08 ,491.75 ,439.98 ,2523.44 ,-90.58 ,1138.78 
636.00 ,2134.38 ,-2018.66 ,3690.16 ,668.60 ,115.72 ,-1350.06 ,1710.07 ,1542.92 ,-1221.48 ,-771.46 ,1722.93 ,1452.92 ,1324.34 ,-244.30 ,244.30 ,835.75 ,-527.17 ,2532.97 ,1427.20 ,-2082.95 ,1247.20 ,372.87 ,-295.73 
637.00 ,1136.47 ,638.47 ,1851.56 ,38.31 ,587.39 ,-140.46 ,370.31 ,1289.70 ,-2272.94 ,1340.78 ,1302.47 ,1698.32 ,217.08 ,434.16 ,472.47 ,1404.63 ,-446.93 ,740.62 ,-932.16 ,89.39 ,868.32 ,-332.00 ,1264.17 
638.00 ,406.34 ,444.44 ,495.23 ,634.91 ,-1168.24 ,-368.25 ,2082.52 ,177.78 ,-634.91 ,-1790.46 ,1066.66 ,774.59 ,507.93 ,-1117.45 ,2019.03 ,787.29 ,-228.57 ,-1104.75 ,673.01 ,-1765.06 ,-76.19 ,-25.40 ,711.10 
639.00 ,266.21 ,-811.30 ,3384.64 ,-443.68 ,12.68 ,-887.36 ,-63.38 ,38.03 ,-316.91 ,354.94 ,266.21 ,-1090.18 ,-126.77 ,-633.83 ,545.09 ,431.00 ,-570.45 ,722.56 ,-101.41 ,621.15 ,-811.30 ,1381.74 ,-1242.30 
640.00 ,-277.87 ,113.68 ,1692.50 ,-1275.69 ,1591.45 ,1010.45 ,1806.17 ,-1073.60 ,-2462.96 ,-113.68 ,-896.77 ,1907.21 ,757.83 ,1326.21 ,808.36 ,-290.50 ,-1250.43 ,-1149.38 ,-757.83 ,-3107.12 ,644.16 ,1086.23 ,-404.18 
641.00 ,-150.17 ,-37.54 ,350.41 ,275.32 ,738.36 ,1088.76 ,1501.74 ,375.44 ,-775.90 ,1238.94 ,37.54 ,-650.75 ,538.12 ,-650.75 ,375.44 ,788.41 ,-901.05 ,87.60 ,2390.27 ,-2089.92 ,1088.76 ,-725.84 ,-350.41 
642.00 ,-49.78 ,-2165.51 ,1642.80 ,186.68 ,-286.25 ,647.16 ,-1580.57 ,-62.23 ,-970.74 ,472.93 ,1941.49 ,958.30 ,721.84 ,1319.22 ,846.29 ,-99.56 ,-1792.14 ,161.79 ,771.62 ,385.81 ,1356.55 ,1431.23 ,-709.39 
643.00 ,-695.69 ,-1378.96 ,99.38 ,-720.54 ,-236.04 ,-621.15 ,857.19 ,-422.38 ,-782.65 ,-149.08 ,-136.65 ,1192.61 ,-844.77 ,-198.77 ,-24.85 ,-236.04 ,86.96 ,1503.19 ,-1590.15 ,-546.61 ,2198.88 ,347.85 ,-347.85 
644.00 ,409.23 ,-1376.51 ,1500.52 ,-260.42 ,347.23 ,1426.11 ,-446.43 ,260.42 ,-99.21 ,421.63 ,-1525.32 ,756.46 ,570.44 ,-520.84 ,1810.54 ,694.45 ,-111.61 ,731.66 ,62.00 ,421.63 ,-942.47 ,1599.72 ,545.64 
645.00 ,1581.73 ,-98.86 ,-877.36 ,556.08 ,-321.29 ,-271.86 ,197.72 ,74.14 ,0.00 ,-358.36 ,-1717.66 ,2137.80 ,-49.43 ,-1013.29 ,358.36 ,-1557.01 ,-1297.51 ,1124.51 ,-247.14 ,-519.00 ,-24.71 ,-753.79 ,827.93 
646.00 ,1095.60 ,-492.41 ,1858.83 ,1144.84 ,750.92 ,-701.68 ,-344.68 ,1858.83 ,430.86 ,-258.51 ,-837.09 ,2141.97 ,1058.67 ,713.99 ,1107.91 ,517.03 ,-406.23 ,1427.98 ,209.27 ,-418.55 ,184.65 ,997.12 ,-837.09 
647.00 ,184.61 ,-1107.63 ,1144.56 ,1513.77 ,-184.61 ,12.31 ,1009.18 ,812.27 ,-1686.07 ,-652.27 ,-1009.18 ,-541.51 ,2252.19 ,-590.74 ,-86.15 ,1636.84 ,689.19 ,701.50 ,492.28 ,-984.56 ,-283.06 ,-12.31 ,-1033.79 
648.00 ,540.80 ,-61.45 ,-24.58 ,-147.49 ,2114.02 ,577.67 ,-147.49 ,1057.01 ,-1069.30 ,651.41 ,258.11 ,98.33 ,2482.75 ,-1130.76 ,2015.70 ,589.96 ,393.31 ,-1573.23 ,-245.82 ,442.47 ,946.39 ,-479.34 ,1143.05 
649.00 ,61.11 ,1882.11 ,354.42 ,-1393.25 ,-158.88 ,965.50 ,1099.93 ,1075.49 ,-1283.26 ,1625.46 ,-85.55 ,549.97 ,-256.65 ,-696.62 ,415.53 ,1161.04 ,464.42 ,2138.76 ,1051.05 ,-1051.05 ,806.62 ,-97.77 ,-623.30 
650.00 ,425.70 ,-863.55 ,194.60 ,377.05 ,1094.65 ,559.49 ,-668.95 ,-206.77 ,-1970.36 ,-632.46 ,1046.00 ,2614.99 ,425.70 ,-401.37 ,1423.04 ,1848.74 ,-1118.97 ,-1873.06 ,243.25 ,109.46 ,547.32 ,12.16 ,206.77 
651.00 ,912.77 ,-876.26 ,316.43 ,2348.87 ,1058.82 ,1204.86 ,1156.18 ,1679.50 ,-632.86 ,961.45 ,1533.46 ,486.81 ,584.17 ,-279.92 ,973.62 ,1387.42 ,-328.60 ,255.58 ,-206.90 ,766.73 ,2373.21 ,1691.67 ,462.47 
652.00 ,634.27 ,1183.16 ,2878.62 ,280.54 ,134.17 ,-304.94 ,2012.59 ,-524.49 ,-524.49 ,-914.81 ,-378.12 ,1414.91 ,280.54 ,1012.39 ,-48.79 ,-268.35 ,792.84 ,-1231.95 ,-426.91 ,-317.14 ,1768.64 ,-73.19 ,658.67 
653.00 ,73.16 ,-1731.40 ,-109.74 ,-353.60 ,-451.14 ,536.49 ,182.89 ,-73.16 ,512.10 ,-1365.61 ,-1585.08 ,390.17 ,-426.75 ,170.70 ,1511.92 ,1133.94 ,-1438.77 ,1450.96 ,-353.60 ,-682.80 ,146.32 ,2024.03 ,402.37 
654.00 ,-878.30 ,378.16 ,-1158.87 ,426.95 ,1354.05 ,-1012.49 ,500.14 ,-841.71 ,-85.39 ,-744.12 ,-780.71 ,1171.07 ,-1329.65 ,-304.97 ,-329.36 ,-182.98 ,-243.97 ,1634.62 ,-268.37 ,-1378.45 ,-487.95 ,-292.77 ,-768.52 
655.00 ,1746.24 ,-647.21 ,1929.41 ,1318.84 ,-207.60 ,-732.69 ,1502.01 ,-1013.55 ,-1538.65 ,708.27 ,256.44 ,207.60 ,500.67 ,-952.49 ,805.96 ,-366.34 ,390.77 ,708.27 ,744.90 ,-61.06 ,-219.81 ,-561.73 ,280.86 
656.00 ,-536.51 ,-695.02 ,-402.38 ,-146.32 ,877.92 ,-121.93 ,1548.55 ,-890.11 ,-1889.96 ,-548.70 ,-951.08 ,792.57 ,-585.28 ,-195.09 ,926.69 ,1060.82 ,-451.15 ,658.44 ,-1146.17 ,-1585.13 ,1219.33 ,1060.82 ,-1353.46 
657.00 ,171.31 ,97.89 ,-648.54 ,-881.03 ,-1407.20 ,-611.83 ,146.84 ,-991.16 ,-1284.84 ,-1407.20 ,-195.78 ,1248.13 ,305.91 ,562.88 ,2826.64 ,1811.01 ,-318.15 ,1199.18 ,464.99 ,-354.86 ,1456.15 ,2557.44 ,-942.21 
658.00 ,-110.58 ,-430.03 ,552.89 ,270.30 ,-982.92 ,946.06 ,1093.50 ,552.89 ,-147.44 ,122.86 ,614.32 ,614.32 ,-884.63 ,577.46 ,2039.55 ,933.77 ,946.06 ,614.32 ,-258.02 ,-1732.39 ,2137.85 ,1634.10 ,1277.79 
659.00 ,-390.79 ,-1160.16 ,1209.01 ,671.67 ,696.10 ,1074.68 ,2247.05 ,989.19 ,-2185.99 ,-537.34 ,696.10 ,732.73 ,1514.32 ,1343.35 ,-256.46 ,1355.56 ,891.49 ,1013.62 ,-36.64 ,-1050.25 ,1416.62 ,-842.65 ,952.56 
660.00 ,814.18 ,-1203.05 ,1166.59 ,194.43 ,145.82 ,-437.47 ,1506.85 ,425.32 ,-1591.91 ,-2697.74 ,-48.61 ,3341.80 ,352.41 ,-753.42 ,340.26 ,-777.73 ,-1932.17 ,-1142.29 ,364.56 ,-388.86 ,-899.25 ,-157.98 ,-243.04 
661.00 ,462.18 ,1094.64 ,595.97 ,377.04 ,693.27 ,2286.59 ,985.18 ,1009.51 ,-1398.71 ,36.49 ,-486.51 ,-814.90 ,-60.81 ,-1520.34 ,1216.27 ,-1106.81 ,-437.86 ,681.11 ,681.11 ,851.39 ,-316.23 ,-900.04 ,-1033.83 
662.00 ,1192.36 ,-900.35 ,133.84 ,1362.70 ,474.51 ,-450.18 ,839.52 ,377.18 ,-1338.36 ,-2810.56 ,-1314.03 ,219.01 ,316.34 ,-1265.36 ,742.18 ,1593.87 ,997.69 ,-182.50 ,-219.01 ,377.18 ,924.69 ,292.01 ,-206.84 
663.00 ,2200.99 ,194.56 ,1130.89 ,-376.96 ,766.09 ,-547.21 ,620.17 ,984.97 ,-2249.63 ,425.61 ,620.17 ,1325.46 ,-97.28 ,-535.05 ,462.09 ,1276.82 ,-12.16 ,12.16 ,1568.66 ,-620.17 ,814.73 ,1872.66 ,352.64 
664.00 ,450.41 ,-1326.88 ,2020.75 ,1083.42 ,-194.77 ,377.37 ,-194.77 ,657.35 ,-2519.85 ,-1533.82 ,620.83 ,1570.34 ,523.45 ,85.21 ,523.45 ,-961.68 ,-426.06 ,48.69 ,961.68 ,-426.06 ,-316.50 ,450.41 ,961.68 
665.00 ,73.39 ,-587.11 ,1602.32 ,-1418.85 ,550.42 ,905.13 ,415.87 ,1137.53 ,232.40 ,24.46 ,73.39 ,623.81 ,1932.57 ,978.52 ,134.55 ,1920.34 ,122.31 ,1210.92 ,-366.94 ,758.35 ,391.41 ,269.09 ,843.97 
666.00 ,1130.19 ,85.99 ,1314.46 ,159.70 ,-466.82 ,-970.49 ,786.22 ,-417.68 ,-2456.94 ,-1388.17 ,-49.14 ,552.81 ,368.54 ,687.94 ,1191.62 ,552.81 ,-749.37 ,491.39 ,-1179.33 ,-2112.97 ,454.53 ,712.51 ,-1093.34 
667.00 ,689.94 ,73.92 ,1687.90 ,1121.16 ,-874.75 ,-874.75 ,332.65 ,726.90 ,-332.65 ,-1958.95 ,-1010.27 ,1158.12 ,-344.97 ,-862.43 ,1269.00 ,616.02 ,468.18 ,1022.59 ,172.49 ,36.96 ,295.69 ,160.17 ,-1256.68 
668.00 ,2088.15 ,-271.83 ,1630.98 ,-407.75 ,321.25 ,-531.30 ,1878.10 ,-271.83 ,-691.93 ,-1359.15 ,1556.85 ,877.27 ,1112.03 ,432.46 ,1272.66 ,160.63 ,358.32 ,-766.07 ,1766.90 ,988.47 ,642.51 ,-148.27 ,-901.98 
669.00 ,3170.06 ,-838.77 ,2553.32 ,197.36 ,382.38 ,555.07 ,629.08 ,-838.77 ,-715.42 ,-851.11 ,-1233.49 ,1097.80 ,-12.33 ,-1073.13 ,616.74 ,394.72 ,-24.67 ,2220.28 ,-851.11 ,-382.38 ,2318.96 ,-1356.84 ,-123.35 
670.00 ,994.09 ,-957.27 ,-1791.81 ,-417.27 ,-785.45 ,773.18 ,2380.90 ,-895.91 ,-1165.91 ,-429.54 ,-73.64 ,760.91 ,1350.00 ,-1840.90 ,540.00 ,-699.54 ,1055.45 ,-1877.72 ,613.63 ,-319.09 ,1693.63 ,773.18 ,208.64 
671.00 ,613.80 ,-576.97 ,-527.87 ,712.01 ,699.73 ,773.39 ,896.15 ,-662.90 ,-785.66 ,576.97 ,859.32 ,0.00 ,1755.47 ,-306.90 ,319.18 ,1178.50 ,85.93 ,147.31 ,49.10 ,-1620.43 ,2332.44 ,-429.66 ,1252.15 
672.00 ,1582.91 ,210.23 ,37.10 ,-1125.35 ,1867.34 ,98.93 ,754.36 ,779.09 ,-1112.98 ,-259.70 ,840.92 ,12.37 ,1644.74 ,-12.37 ,272.06 ,791.46 ,395.73 ,680.16 ,247.33 ,-1718.94 ,568.86 ,1174.82 ,791.46 
673.00 ,12.43 ,795.50 ,2100.62 ,-385.32 ,-907.37 ,546.91 ,-37.29 ,124.30 ,37.29 ,149.16 ,1528.85 ,969.52 ,509.62 ,360.46 ,-372.89 ,-410.18 ,546.91 ,584.20 ,-1392.13 ,-1367.27 ,1628.29 ,372.89 ,-124.30 
674.00 ,2326.00 ,1766.27 ,-820.94 ,37.32 ,410.47 ,248.77 ,422.91 ,833.38 ,758.75 ,-1019.96 ,124.39 ,1455.31 ,509.98 ,422.91 ,-1156.78 ,12.44 ,833.38 ,1007.52 ,-12.44 ,-2624.52 ,957.76 ,1032.40 ,-1069.71 
675.00 ,2051.77 ,-310.88 ,447.66 ,-895.32 ,1467.33 ,1442.46 ,609.31 ,1056.97 ,-286.00 ,298.44 ,621.75 ,870.45 ,-211.39 ,-373.05 ,820.71 ,136.78 ,-621.75 ,584.44 ,-248.70 ,-1566.81 ,-335.75 ,509.83 ,87.05 
676.00 ,1130.53 ,-1068.42 ,136.66 ,757.83 ,260.89 ,-1006.30 ,-186.35 ,198.78 ,-695.71 ,-223.62 ,-1018.72 ,1341.73 ,1515.66 ,-633.60 ,683.29 ,1180.23 ,832.37 ,-993.88 ,434.82 ,1267.19 ,882.06 ,534.21 ,819.95 
677.00 ,124.26 ,86.98 ,1379.28 ,-770.41 ,2099.98 ,124.26 ,236.09 ,-1565.66 ,-733.13 ,1317.15 ,149.11 ,298.22 ,633.72 ,-820.11 ,1366.85 ,608.87 ,-596.44 ,2472.76 ,-1031.35 ,-770.41 ,323.07 ,-260.94 ,1292.29 
678.00 ,1593.91 ,-1133.17 ,1145.62 ,-1182.98 ,-236.60 ,2390.87 ,0.00 ,535.45 ,-1743.34 ,-1718.44 ,-896.58 ,2054.65 ,-921.48 ,-759.60 ,1033.55 ,2826.70 ,460.74 ,-747.15 ,1830.51 ,473.19 ,1182.98 ,1955.03 ,1133.17 
679.00 ,1139.41 ,-1803.02 ,788.82 ,-939.07 ,-225.38 ,1214.53 ,1552.60 ,-538.40 ,-2754.61 ,-1502.51 ,1051.76 ,1464.95 ,1076.80 ,-100.17 ,137.73 ,1314.70 ,926.55 ,-87.65 ,237.90 ,300.50 ,225.38 ,1915.70 ,1327.22 
680.00 ,486.93 ,88.53 ,-1316.91 ,-619.72 ,-907.45 ,1007.05 ,774.65 ,309.86 ,-553.32 ,33.20 ,121.73 ,-420.53 ,1018.12 ,951.72 ,-77.47 ,1040.25 ,265.60 ,907.45 ,442.66 ,-365.19 ,597.59 ,-44.27 ,929.58 
681.00 ,-611.45 ,-755.97 ,-255.70 ,1378.54 ,277.93 ,466.92 ,1378.54 ,1523.06 ,-389.10 ,-1656.47 ,-622.56 ,1011.67 ,-633.68 ,-188.99 ,55.59 ,1356.30 ,-1267.36 ,511.39 ,811.56 ,-289.05 ,1122.84 ,566.98 ,-11.12 
682.00 ,783.89 ,111.98 ,-470.33 ,-44.79 ,313.55 ,-537.52 ,235.17 ,-358.35 ,-2508.44 ,-716.70 ,-1836.54 ,1030.25 ,212.77 ,-347.15 ,-369.55 ,649.51 ,750.29 ,1534.18 ,-1097.44 ,627.11 ,391.94 ,1903.73 ,918.27 
683.00 ,124.41 ,-1017.88 ,56.55 ,22.62 ,56.55 ,-723.82 ,203.58 ,-746.44 ,-1538.13 ,769.06 ,214.89 ,542.87 ,-622.04 ,-1085.74 ,79.17 ,1402.41 ,-124.41 ,-305.36 ,-1097.05 ,-802.99 ,79.17 ,-1187.52 ,475.01 
684.00 ,-364.65 ,-535.58 ,467.21 ,-854.65 ,1390.23 ,364.65 ,911.63 ,-284.88 ,-717.91 ,581.16 ,581.16 ,2176.51 ,-193.72 ,-1800.46 ,1743.48 ,-660.93 ,125.35 ,-433.02 ,56.98 ,-603.95 ,1105.35 ,2279.07 ,467.21 
685.00 ,1729.27 ,0.00 ,57.26 ,1053.59 ,114.52 ,-549.70 ,355.02 ,-836.00 ,-1580.39 ,206.14 ,572.61 ,1294.09 ,1614.75 ,1042.14 ,1248.28 ,355.02 ,114.52 ,1053.59 ,-1408.61 ,320.66 ,-1110.86 ,-538.25 ,309.21 
