-4.006107235960159052e-01,-4.724834605852461511e-01
-4.376357222640001599e-01,-4.780077037197207890e-01
-4.866555861205834610e-01,-4.137496837209511114e-01
-5.019076988140744877e-01,-4.000758721931976236e-01
-4.157371278105694845e-01,-5.116097347169374920e-01
-4.766274032763710977e-01,-3.925198636713835842e-01
-4.762919095580211426e-01,-4.210028615799104035e-01
-3.896387836444232811e-01,-4.845651502629584328e-01
-4.025807101969671731e-01,-4.701705766652986007e-01
-4.823850058704741706e-01,-4.311591146124298390e-01
-3.887714549455041357e-01,-4.762913611937538150e-01
-4.839921961285684748e-01,-3.988779837036604548e-01
-4.860406596463100470e-01,-4.077629035520726752e-01
-3.880798856439175992e-01,-4.689991797311576782e-01
-4.200514899157319348e-01,-4.992320781090155979e-01
-4.687697786245694775e-01,-4.263592057875915664e-01
-4.689181470363832371e-01,-3.956594231636243464e-01
-4.678036626649859642e-01,-4.154906092505643578e-01
-5.070128353712322067e-01,-4.267624386088932908e-01
-5.130112602546499367e-01,-4.278245207931412608e-01
-4.290038666897879605e-01,-4.793529199594301904e-01
-4.335702206272460391e-01,-5.149380084950736514e-01
-4.973970839637686936e-01,-4.293897054261381907e-01
-5.081639528620254254e-01,-4.110674835824650319e-01
-4.829243265441447441e-01,-4.090444476426167153e-01
-4.840927675079855774e-01,-4.322077718400709756e-01
-4.879176339049358102e-01,-4.339977844149949249e-01
-5.082592820966171931e-01,-3.950154050411223139e-01
-4.818834341184170533e-01,-3.949541221624257581e-01
-4.997352506486663071e-01,-4.060828116220360773e-01
-4.927385282233340824e-01,-4.359788278377303428e-01
-4.252907474076723648e-01,-5.108321033922742505e-01
-4.803789682736774314e-01,-4.136787102958556783e-01
-5.006488603628853618e-01,-4.315710095803553248e-01
-4.981955670693973826e-01,-3.960232026902685831e-01
-4.278171456221788738e-01,-5.116481637256338200e-01
-4.142549947828162438e-01,-5.029742852340515213e-01
-4.093546245911665604e-01,-4.925336895412566474e-01
-4.835504657603215684e-01,-4.040622516468903580e-01
-4.904169643042652904e-01,-3.996569163586116691e-01
-4.891066521662668087e-01,-4.223078490467586654e-01
-4.283763204062638330e-01,-5.127900695016816002e-01
-4.324297654829187820e-01,-4.788791783688621795e-01
-4.150163382509368670e-01,-4.684129776610790330e-01
-3.974487124515098113e-01,-4.666486635082351953e-01
-5.021927381180475436e-01,-4.148131799384229268e-01
-4.242330988824871696e-01,-4.752281198254095784e-01
-5.031603573600360590e-01,-3.961691161905840364e-01
-4.796034510446802734e-01,-3.995562062218862565e-01
-4.136706251149302460e-01,-4.818786206626795021e-01
-5.107136136828913653e-01,-4.225201873850497059e-01
-4.730185682290559690e-01,-3.960688558497382772e-01
